Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,3,0,3,0
2,0.0,0.0,0.0,0.0,0,4,0,4,0
3,0.0,0.0,0.0,0.0,0,6,0,6,0
4,0.0,0.0,0.0,0.0,0,7,0,7,0
5,0.0,0.0,0.0,0.0,0,6,0,6,0
6,0.0,0.0,0.0,0.0,0,7,0,7,0
7,0.2808386935294917,0.2808386935294917,0.2808386935294917,0.2808386935294917,1,9,1,9,0
8,0.2808386935294917,0.2808386935294917,0.2808386935294917,0.2808386935294917,1,9,1,9,0
9,0.2808386935294917,0.2808386935294917,0.2808386935294917,0.2808386935294917,1,11,1,11,0
10,0.2808386935294917,0.2808386935294917,0.2808386935294917,0.2808386935294917,1,12,1,12,0
11,0.2808386935294917,0.2808386935294917,0.2808386935294917,0.2808386935294917,1,14,1,12,0
12,0.2808386935294917,0.2808386935294917,0.2808386935294917,0.2808386935294917,1,14,1,13,0
13,0.2808386935294917,0.2808386935294917,0.2808386935294917,0.2808386935294917,1,15,1,14,0
14,0.2808386935294917,0.2808386935294917,0.2808386935294917,0.2808386935294917,1,15,1,15,0
15,0.2808386935294917,0.2808386935294917,0.2808386935294917,0.2808386935294917,1,14,1,15,0
16,0.2808386935294917,0.2808386935294917,0.2808386935294917,0.2808386935294917,1,15,1,15,0
17,0.2808386935294917,0.2808386935294917,0.2808386935294917,0.2808386935294917,1,16,1,17,0
18,0.2808386935294917,0.2808386935294917,0.2808386935294917,0.2808386935294917,1,17,1,16,0
19,0.2808386935294917,0.2808386935294917,0.2808386935294917,0.2808386935294917,1,18,1,18,0
20,3.781395474935322,2.5426394766817357,4.330108432068058,2.5426394766817357,3,18,3,19,0
21,3.781395474935322,2.5426394766817357,4.330108432068058,2.5426394766817357,3,18,3,21,0
22,7.80238833536131,4.020992860425988,4.330108432068058,2.5426394766817357,4,18,3,21,0
23,7.80238833536131,4.020992860425988,10.18404463836551,4.9095065917719545,4,19,5,22,0
24,9.093419389424565,4.020992860425988,11.254304293168158,4.9095065917719545,6,18,6,22,0
25,9.093419389424565,4.020992860425988,11.254304293168158,4.9095065917719545,6,20,6,24,0
26,9.093419389424565,4.020992860425988,11.254304293168158,4.9095065917719545,6,21,6,25,0
27,9.093419389424565,4.020992860425988,11.254304293168158,4.9095065917719545,6,22,6,25,0
28,9.093419389424565,4.020992860425988,11.254304293168158,4.9095065917719545,6,23,6,26,0
29,9.093419389424565,4.020992860425988,11.254304293168158,4.9095065917719545,6,21,6,25,0
30,9.093419389424565,4.020992860425988,15.771404669854787,9.426606968458586,6,21,7,24,0
31,12.367943296415351,7.295516767416775,17.873783093274074,9.426606968458586,7,23,8,26,0
32,12.367943296415351,7.295516767416775,17.873783093274074,9.426606968458586,7,23,8,25,0
33,12.367943296415351,7.295516767416775,24.036031595084992,11.071755093582873,7,24,9,27,0
34,20.51237300201898,12.165422566029616,24.036031595084992,11.071755093582873,8,23,9,26,0
35,20.51237300201898,12.165422566029616,27.595525074707474,15.588855470269504,8,25,10,26,0
36,30.13690290139836,17.768959604983007,27.595525074707474,15.588855470269504,9,25,10,23,0
37,35.28159341061696,22.91365011420161,50.45431331685449,29.02103674395793,10,27,12,24,0
38,47.74005643005998,30.227422624426023,50.45431331685449,29.02103674395793,11,28,12,23,0
39,60.39594847403768,34.73888496280009,50.45431331685449,29.02103674395793,12,29,12,25,0
40,68.90371275157298,34.73888496280009,50.45431331685449,29.02103674395793,13,29,12,26,0
41,68.90371275157298,34.73888496280009,50.45431331685449,29.02103674395793,13,30,12,27,0
42,68.90371275157298,34.73888496280009,51.53365328420089,29.02103674395793,13,31,13,26,0
43,70.59753639991476,43.246649240335415,51.53365328420089,29.02103674395793,14,33,13,24,0
44,77.52312916015339,43.246649240335415,51.53365328420089,29.02103674395793,15,32,13,24,0
45,77.52312916015339,43.246649240335415,51.53365328420089,29.02103674395793,15,32,13,26,0
46,77.52312916015339,43.246649240335415,62.480626122973,39.96800958273005,15,31,14,27,0
47,77.52312916015339,43.246649240335415,62.480626122973,39.96800958273005,15,29,14,29,0
48,77.52312916015339,43.246649240335415,78.91898131293327,50.24411627087941,15,27,15,27,0
49,82.36038613592123,43.246649240335415,91.04741276163122,52.8200094854332,16,28,16,26,0
50,82.36038613592123,43.246649240335415,91.04741276163122,52.8200094854332,16,28,16,27,0
51,82.36038613592123,43.246649240335415,91.04741276163122,52.8200094854332,16,30,16,28,0
52,104.9412600053355,64.36006126767248,119.33691345416447,78.4309365828002,18,29,18,29,0
53,104.9412600053355,64.36006126767248,119.33691345416447,78.4309365828002,18,30,18,30,0
54,133.84102511021786,84.75206209501954,123.06549342270914,78.4309365828002,20,30,19,30,0
55,135.96583820256035,84.75206209501954,137.72618555278467,90.71882372570605,21,31,21,32,0
56,135.96583820256035,84.75206209501954,137.72618555278467,90.71882372570605,21,31,21,32,0
57,157.45833033772675,96.6200243308066,137.72618555278467,90.71882372570605,22,32,21,33,0
58,158.27241487966742,96.6200243308066,181.3057978201564,122.2365208516582,23,31,24,31,0
59,194.5207931517429,114.27680022686624,181.3057978201564,122.2365208516582,26,33,24,32,0
60,194.5207931517429,114.27680022686624,181.3057978201564,122.2365208516582,26,33,24,32,0
61,194.5207931517429,114.27680022686624,194.2436805340819,123.04597211688578,26,34,25,32,0
62,194.5207931517429,114.27680022686624,194.2436805340819,123.04597211688578,26,33,25,33,0
63,204.2436530825039,126.32761851086768,236.14841987674944,158.1862589140374,27,33,27,31,0
64,226.3054911692705,136.33863831363288,236.14841987674944,158.1862589140374,28,34,27,32,0
65,231.20174610960265,136.33863831363288,236.14841987674944,158.1862589140374,29,35,27,33,0
66,231.20174610960265,136.33863831363288,255.4809794913904,158.1862589140374,29,34,29,32,0
67,231.20174610960265,136.33863831363288,287.1532687529341,189.85854817558103,29,35,30,34,0
