Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,2,0,2,0
2,0.0,0.0,0.0,0.0,0,3,0,3,0
3,0.0,0.0,0.0,0.0,0,5,0,5,0
4,0.0,0.0,0.0,0.0,0,6,0,6,0
5,0.0,0.0,0.0,0.0,0,7,0,7,0
6,0.0,0.0,0.0,0.0,0,6,0,6,0
7,0.0,0.0,0.0,0.0,0,8,0,8,0
8,0.0,0.0,0.0,0.0,0,9,0,9,0
9,0.0,0.0,0.0,0.0,0,10,0,10,0
10,0.0,0.0,0.0,0.0,0,11,0,11,0
11,0.0,0.0,0.0,0.0,0,12,0,12,0
12,0.0,0.0,0.0,0.0,0,13,0,13,0
13,0.0,0.0,0.0,0.0,0,14,0,14,0
14,0.0,0.0,0.0,0.0,0,14,0,14,0
15,0.0,0.0,0.0,0.0,0,16,0,16,0
16,0.0,0.0,0.0,0.0,0,14,0,16,0
17,0.0,0.0,0.0,0.0,0,14,0,15,0
18,0.0,0.0,0.0,0.0,0,15,0,16,0
19,0.5513437407347119,0.281005825694443,0.5513437407347119,0.281005825694443,2,16,2,17,0
20,1.9748630591461411,1.4235193184114294,1.9748630591461411,1.4235193184114294,3,17,3,18,0
21,1.9748630591461411,1.4235193184114294,1.9748630591461411,1.4235193184114294,3,18,3,19,0
22,1.9748630591461411,1.4235193184114294,1.9748630591461411,1.4235193184114294,3,18,3,18,0
23,1.9748630591461411,1.4235193184114294,1.9748630591461411,1.4235193184114294,3,19,3,19,0
24,1.9748630591461411,1.4235193184114294,1.9748630591461411,1.4235193184114294,3,20,3,19,0
25,4.057805373080104,2.0829423139339625,1.9748630591461411,1.4235193184114294,4,20,3,20,0
26,4.057805373080104,2.0829423139339625,5.057805373080104,3.0829423139339625,4,21,4,20,0
27,4.057805373080104,2.0829423139339625,5.057805373080104,3.0829423139339625,4,23,4,22,0
28,11.353332556755834,7.29552718367573,5.057805373080104,3.0829423139339625,5,24,4,21,0
29,11.353332556755834,7.29552718367573,5.057805373080104,3.0829423139339625,5,23,4,19,0
30,18.323495430535782,7.29552718367573,12.027968246860056,6.970162873779952,6,22,5,19,0
31,18.323495430535782,7.29552718367573,22.411316533929394,10.38334828706934,6,24,6,20,0
32,18.323495430535782,7.29552718367573,22.411316533929394,10.38334828706934,6,20,6,20,0
