Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,2,0,2,0
2,0.0,0.0,0.0,0.0,0,3,0,3,0
3,0.0,0.0,0.0,0.0,0,5,0,5,0
4,0.0,0.0,0.0,0.0,0,6,0,6,0
5,0.0,0.0,0.0,0.0,0,7,0,7,0
6,0.0,0.0,0.0,0.0,0,8,0,8,0
7,0.0,0.0,0.0,0.0,0,10,0,10,0
8,0.0,0.0,0.0,0.0,0,11,0,11,0
9,0.0,0.0,0.0,0.0,0,12,0,12,0
10,0.0,0.0,0.0,0.0,0,12,0,13,0
11,0.0,0.0,0.0,0.0,0,14,0,12,0
12,0.0,0.0,0.0,0.0,0,11,0,11,0
13,0.0,0.0,0.0,0.0,0,12,0,12,0
14,0.0,0.0,0.0,0.0,0,13,0,13,0
15,0.0,0.0,0.0,0.0,0,12,0,14,0
16,0.0,0.0,0.0,0.0,0,13,0,13,0
17,0.7730316677860074,0.7730316677860074,0.7833263795932552,0.7833263795932552,1,10,1,14,0
18,0.7730316677860074,0.7730316677860074,1.0477462537301,0.7833263795932552,1,10,2,13,0
19,0.7730316677860074,0.7730316677860074,1.0477462537301,0.7833263795932552,1,12,2,13,0
20,1.2545925158198727,0.7730316677860074,1.0477462537301,0.7833263795932552,2,13,2,14,0
21,2.2652252359228555,1.0106327201029828,1.7836943518645008,0.7833263795932552,3,14,3,15,0
22,7.551729794573998,4.335804239023936,1.7836943518645008,0.7833263795932552,5,15,3,13,0
23,7.551729794573998,4.335804239023936,1.7836943518645008,0.7833263795932552,5,16,3,15,0
24,7.551729794573998,4.335804239023936,1.7836943518645008,0.7833263795932552,5,14,3,15,0
25,7.551729794573998,4.335804239023936,1.7836943518645008,0.7833263795932552,5,15,3,15,0
26,7.475975660327396,4.335804239023936,1.7836943518645008,0.7833263795932552,6,16,3,16,0
27,7.475975660327396,4.335804239023936,1.7836943518645008,0.7833263795932552,6,17,3,16,0
28,7.475975660327396,4.335804239023936,1.7836943518645008,0.7833263795932552,6,17,3,16,0
29,9.78158792431812,6.641416503014661,8.207316614055099,6.423622262190598,7,15,4,16,0
30,9.78158792431812,6.641416503014661,8.207316614055099,6.423622262190598,7,15,4,16,0
31,9.78158792431812,6.641416503014661,14.7840740750323,10.879828730114395,7,15,7,17,0
