Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,2,0,2,0
2,0.0,0.0,0.0,0.0,0,3,0,3,0
3,0.0,0.0,0.0,0.0,0,4,0,4,0
4,0.0,0.0,0.0,0.0,0,5,0,5,0
5,0.0,0.0,0.0,0.0,0,6,0,6,0
6,0.0,0.0,0.0,0.0,0,7,0,7,0
7,0.0,0.0,0.0,0.0,0,8,0,8,0
8,0.0,0.0,0.0,0.0,0,8,0,8,0
9,0.0,0.0,0.0,0.0,0,9,0,9,0
10,0.0,0.0,0.0,0.0,0,10,0,10,0
11,0.0,0.0,0.0,0.0,0,10,0,11,0
12,0.0,0.0,0.0,0.0,0,10,0,11,0
13,0.0,0.0,0.0,0.0,0,11,0,12,0
14,0.0,0.0,0.0,0.0,0,12,0,13,0
15,0.0,0.0,0.0,0.0,0,13,0,13,0
16,0.0,0.0,0.0,0.0,0,13,0,13,0
17,0.0,0.0,0.0,0.0,0,13,0,14,0
18,0.0,0.0,0.0,0.0,0,12,0,13,0
19,0.0,0.0,0.0,0.0,0,11,0,13,0
20,0.0,0.0,0.0,0.0,0,12,0,13,0
21,0.0,0.0,0.0,0.0,0,12,0,13,0
22,0.0,0.0,0.0,0.0,0,12,0,12,0
23,0.0,0.0,0.0,0.0,0,12,0,13,0
24,0.0,0.0,0.0,0.0,0,12,0,14,0
25,0.0,0.0,0.0,0.0,0,12,0,13,0
26,0.0,0.0,0.0,0.0,0,12,0,11,0
27,0.4656120287365439,0.4656120287365439,1.0040530772320508,1.0040530772320508,1,12,1,12,0
28,0.4656120287365439,0.4656120287365439,1.0040530772320508,1.0040530772320508,1,13,1,13,0
29,0.4656120287365439,0.4656120287365439,1.0040530772320508,1.0040530772320508,1,14,1,14,0
30,7.8815490478464305,5.605598824753436,1.0040530772320508,1.0040530772320508,3,14,1,15,0
31,7.8815490478464305,5.605598824753436,1.0040530772320508,1.0040530772320508,3,15,1,16,0
32,7.8815490478464305,5.605598824753436,4.413355742461096,3.409302665229045,3,15,2,17,0
33,13.514163637728892,5.605598824753436,7.4990164628969,3.409302665229045,6,16,4,18,0
34,13.514163637728892,5.605598824753436,12.146903701720998,4.647887238824097,6,17,5,19,0
35,13.514163637728892,5.605598824753436,21.77077624824282,9.623872546521824,6,17,6,17,0
