Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,3,0,3,0
2,0.0,0.0,0.0,0.0,0,4,0,4,0
3,0.0,0.0,0.0,0.0,0,5,0,6,0
4,0.0,0.0,0.0,0.0,0,6,0,7,0
5,0.0,0.0,0.0,0.0,0,8,0,9,0
6,0.0,0.0,0.0,0.0,0,7,0,8,0
7,0.0,0.0,0.0,0.0,0,9,0,10,0
8,0.0,0.0,0.0,0.0,0,10,0,10,0
9,0.0,0.0,0.0,0.0,0,12,0,12,0
10,0.0,0.0,0.0,0.0,0,12,0,13,0
11,0.0,0.0,0.0,0.0,0,13,0,14,0
12,0.0,0.0,0.0,0.0,0,14,0,15,0
13,0.0,0.0,0.0,0.0,0,16,0,17,0
14,0.0,0.0,0.0,0.0,0,17,0,17,0
15,0.0,0.0,0.0,0.0,0,18,0,19,0
16,0.0763604210913371,0.0763604210913371,0.0,0.0,1,18,0,20,0
17,0.0763604210913371,0.0763604210913371,0.0,0.0,1,19,0,22,0
18,0.0763604210913371,0.0763604210913371,0.0,0.0,1,19,0,23,0
19,0.8316502028102093,0.7552897817188722,0.7552897817188722,0.7552897817188722,2,19,1,25,0
20,1.9346032801865116,1.102953077376302,0.7552897817188722,0.7552897817188722,3,19,1,25,0
21,1.9346032801865116,1.102953077376302,0.7552897817188722,0.7552897817188722,3,21,1,24,0
22,1.9346032801865116,1.102953077376302,0.7552897817188722,0.7552897817188722,3,22,1,23,0
23,1.9346032801865116,1.102953077376302,0.7552897817188722,0.7552897817188722,3,20,1,21,0
24,1.9346032801865116,1.102953077376302,0.7552897817188722,0.7552897817188722,3,19,1,21,0
25,1.9346032801865116,1.102953077376302,0.7552897817188722,0.7552897817188722,3,19,1,23,0
26,1.9346032801865116,1.102953077376302,16.662610825421556,10.1647008821256,3,20,4,22,0
27,1.9346032801865116,1.102953077376302,16.662610825421556,10.1647008821256,3,22,4,24,0
28,2.6691222984960845,1.102953077376302,17.25672740938039,10.1647008821256,4,22,5,25,0
29,6.394806248438332,3.725683949942248,17.25672740938039,10.1647008821256,5,24,5,26,0
30,6.988573736500264,3.725683949942248,17.25672740938039,10.1647008821256,6,25,5,27,0
31,8.485460874401749,5.222571087843733,17.25672740938039,10.1647008821256,7,27,5,28,0
32,8.485460874401749,5.222571087843733,17.25672740938039,10.1647008821256,7,28,5,28,0
33,10.00732327350627,5.247546349046768,20.661143315085237,15.701709673239352,8,29,7,30,0
34,12.185715372760388,5.904076049196366,21.163699485746704,15.701709673239352,9,27,8,29,0
35,17.2555968038065,10.97395748024248,21.163699485746704,15.701709673239352,10,29,8,29,0
36,17.2555968038065,10.97395748024248,21.163699485746704,15.701709673239352,10,29,8,28,0
37,17.781057475267236,10.97395748024248,31.47148127620882,20.47248267258772,11,30,9,28,0
38,17.781057475267236,10.97395748024248,31.47148127620882,20.47248267258772,11,31,9,29,0
39,17.781057475267236,10.97395748024248,31.47148127620882,20.47248267258772,11,31,9,31,0
40,23.044104311923014,14.058612217644145,44.82799887837047,28.565953438093587,12,29,11,32,0
41,33.044865659466204,20.33368961524508,54.81919466561288,30.463678459830124,13,31,12,31,0
42,33.044865659466204,20.33368961524508,54.81919466561288,30.463678459830124,13,31,12,31,0
43,44.0487290088776,31.33755296465648,54.81919466561288,30.463678459830124,14,32,12,33,0
44,44.0487290088776,31.33755296465648,75.64656388338751,45.38387422312855,14,31,14,29,0
45,44.0487290088776,31.33755296465648,75.64656388338751,45.38387422312855,14,31,14,29,0
46,57.39455102180976,37.45611826469373,89.93605284972772,49.68216740222636,16,31,15,29,0
47,57.39455102180976,37.45611826469373,89.93605284972772,49.68216740222636,16,31,15,31,0
48,57.39455102180976,37.45611826469373,89.93605284972772,49.68216740222636,16,30,15,32,0
49,57.39455102180976,37.45611826469373,89.93605284972772,49.68216740222636,16,31,15,31,0
50,60.668022675311576,42.52599969573984,89.93605284972772,49.68216740222636,17,31,15,32,0
51,102.43500178186032,73.96005053458671,89.93605284972772,49.68216740222636,19,33,15,30,0
52,112.87011504483765,84.39516379756402,89.93605284972772,49.68216740222636,20,33,15,29,0
53,112.87011504483765,84.39516379756402,103.31351900528068,59.92769842161502,20,35,17,30,0
54,112.87011504483765,84.39516379756402,103.31351900528068,59.92769842161502,20,36,17,30,0
55,113.81682197206864,84.39516379756402,103.31351900528068,59.92769842161502,21,35,17,32,0
56,132.0826339478569,92.66021442580912,103.31351900528068,59.92769842161502,22,35,17,31,0
57,132.0826339478569,92.66021442580912,133.56683650845528,80.016315042664,22,36,18,32,0
58,159.22739737393547,109.3698645889104,133.56683650845528,80.016315042664,23,37,18,33,0
59,159.22739737393547,109.3698645889104,190.1800260275301,126.38397354235016,23,38,20,34,0
60,181.59441088330647,131.73687809828144,190.1800260275301,126.38397354235016,24,38,20,34,0
61,181.59441088330647,131.73687809828144,199.3814589307663,126.38397354235016,24,40,21,35,0
62,195.6854163889287,134.8240202544922,213.5405117411892,130.23524456231098,25,41,22,34,0
63,207.44772512158775,135.3978822560679,213.5405117411892,130.23524456231098,26,41,22,36,0
64,233.4251386272487,148.40145512085502,256.26378038357086,159.04067490645184,29,41,24,37,0
65,233.4251386272487,148.40145512085502,284.5401927363617,173.15803444881973,29,41,25,38,0
66,233.4251386272487,148.40145512085502,320.9757696209727,195.3041223670905,29,40,26,38,0
67,274.921820716092,188.72823848187207,320.9757696209727,195.3041223670905,31,42,26,36,0
68,326.10955847275824,215.15009464109212,320.9757696209727,195.3041223670905,34,41,26,36,0
69,380.46785274935,245.477539196657,352.1956487614943,226.5240015076121,37,39,27,38,0
70,380.46785274935,245.477539196657,352.1956487614943,226.5240015076121,37,40,27,37,0
71,380.46785274935,245.477539196657,352.1956487614943,226.5240015076121,37,40,27,39,0
72,440.1360059309218,275.4647619704167,411.252807910901,270.15154598106443,40,41,30,40,0
