Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,2,0,2,0
2,0.0,0.0,0.0,0.0,0,3,0,3,0
3,0.0,0.0,0.0,0.0,0,4,0,4,0
4,0.0,0.0,0.0,0.0,0,5,0,5,0
5,0.0,0.0,0.0,0.0,0,6,0,6,0
6,0.0,0.0,0.0,0.0,0,7,0,7,0
7,0.0,0.0,0.0,0.0,0,8,0,8,0
8,0.0,0.0,0.0,0.0,0,8,0,8,0
9,0.0,0.0,0.0,0.0,0,9,0,9,0
10,0.0,0.0,0.0,0.0,0,9,0,9,0
11,0.3606677447272481,0.3606677447272481,0.3606677447272481,0.3606677447272481,1,10,1,10,0
12,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,11,2,9,0
13,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,12,2,9,0
14,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,10,2,10,0
15,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,10,2,8,0
16,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,11,2,9,0
17,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,10,2,10,0
18,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,10,2,11,0
19,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,11,2,11,0
20,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,11,2,11,0
21,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,12,2,12,0
22,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,13,2,12,0
23,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,12,2,11,0
24,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,11,2,11,0
25,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,11,2,12,0
26,0.2315064382567477,0.3606677447272481,0.2315064382567477,0.3606677447272481,2,12,2,12,0
27,0.94170851553546,0.7102020772787121,0.2315064382567477,0.3606677447272481,3,13,2,13,0
28,0.94170851553546,0.7102020772787121,0.2315064382567477,0.3606677447272481,3,14,2,13,0
