Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,2,0,2,0
2,0.0,0.0,0.0,0.0,0,3,0,3,0
3,0.0,0.0,0.0,0.0,0,4,0,4,0
4,0.0,0.0,0.0,0.0,0,5,0,5,0
5,0.0,0.0,0.0,0.0,0,6,0,6,0
6,0.0,0.0,0.0,0.0,0,7,0,7,0
7,0.0,0.0,0.0,0.0,0,9,0,9,0
8,0.0,0.0,0.0,0.0,0,9,0,8,0
9,0.0,0.0,0.0,0.0,0,10,0,9,0
10,0.5057899739830205,0.5057899739830205,0.5057899739830205,0.5057899739830205,1,10,1,9,0
11,0.5057899739830205,0.5057899739830205,0.5057899739830205,0.5057899739830205,1,11,1,11,0
12,0.5057899739830205,0.5057899739830205,0.5057899739830205,0.5057899739830205,1,9,1,9,0
13,0.5057899739830205,0.5057899739830205,0.5057899739830205,0.5057899739830205,1,10,1,10,0
14,0.5057899739830205,0.5057899739830205,0.5057899739830205,0.5057899739830205,1,10,1,10,0
15,0.7274241080349348,0.5057899739830205,0.7274241080349348,0.5057899739830205,2,12,2,12,0
16,0.7274241080349348,0.5057899739830205,0.7274241080349348,0.5057899739830205,2,13,2,13,0
17,0.7274241080349348,0.5057899739830205,0.7274241080349348,0.5057899739830205,2,14,2,13,0
18,0.7274241080349348,0.5057899739830205,0.7274241080349348,0.5057899739830205,2,14,2,14,0
19,0.7274241080349348,0.5057899739830205,0.7274241080349348,0.5057899739830205,2,15,2,14,0
20,0.7274241080349348,0.5057899739830205,0.7274241080349348,0.5057899739830205,2,16,2,15,0
21,0.7274241080349348,0.5057899739830205,2.988189927161688,2.260765819126753,2,17,3,15,0
22,0.7274241080349348,0.5057899739830205,2.988189927161688,2.260765819126753,2,18,3,16,0
23,0.7274241080349348,0.5057899739830205,2.988189927161688,2.260765819126753,2,19,3,18,0
24,0.7274241080349348,0.5057899739830205,2.988189927161688,2.260765819126753,2,19,3,17,0
25,4.153002360682581,2.540765819126772,5.52895574628846,2.540765819126772,4,20,4,18,0
26,4.153002360682581,2.540765819126772,5.52895574628846,2.540765819126772,4,20,4,18,0
27,4.153002360682581,2.540765819126772,8.292382214164011,2.7634264678755507,4,22,5,19,0
28,4.153002360682581,2.540765819126772,8.292382214164011,2.7634264678755507,4,22,5,20,0
