Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,3,0,3,0
2,0.0,0.0,0.0,0.0,0,4,0,4,0
3,0.0,0.0,0.0,0.0,0,6,0,6,0
4,0.0,0.0,0.0,0.0,0,7,0,7,0
5,0.0,0.0,0.0,0.0,0,9,0,9,0
6,0.0,0.0,0.0,0.0,0,10,0,10,0
7,0.0,0.0,0.0,0.0,0,12,0,12,0
8,0.0,0.0,0.0,0.0,0,13,0,13,0
9,0.0,0.0,0.0,0.0,0,15,0,14,0
10,0.0,0.0,0.0,0.0,0,15,0,14,0
11,0.0,0.0,0.0,0.0,0,16,0,16,0
12,0.0,0.0,0.0,0.0,0,16,0,15,0
13,0.0,0.0,0.0,0.0,0,17,0,16,0
14,0.0,0.0,0.0,0.0,0,17,0,16,0
15,0.0,0.0,0.0,0.0,0,18,0,18,0
16,0.0,0.0,0.0,0.0,0,18,0,19,0
17,0.0,0.0,0.0,0.0,0,17,0,20,0
18,0.0,0.0,0.0,0.0,0,17,0,19,0
19,0.0,0.0,0.0,0.0,0,19,0,18,0
20,0.0,0.0,0.0,0.0,0,20,0,19,0
21,0.0,0.0,0.0,0.0,0,21,0,20,0
22,0.0,0.0,0.0,0.0,0,22,0,21,0
23,0.0,0.0,0.0,0.0,0,24,0,23,0
24,0.0,0.0,1.2606806521195535,1.2606806521195535,0,24,1,24,0
25,0.901693598731427,0.901693598731427,1.2606806521195535,1.2606806521195535,1,26,1,26,0
26,0.901693598731427,0.901693598731427,1.2606806521195535,1.2606806521195535,1,25,1,25,0
27,0.901693598731427,0.901693598731427,1.5914585236930243,1.2606806521195535,1,26,2,27,0
28,1.7842440385119571,0.901693598731427,1.5914585236930243,1.2606806521195535,2,26,2,27,0
29,1.7842440385119571,0.901693598731427,1.5914585236930243,1.2606806521195535,2,25,2,27,0
30,1.7842440385119571,0.901693598731427,4.790937055789023,3.1994785320959984,2,23,3,26,0
31,7.938440395273762,6.154196356761805,4.790937055789023,3.1994785320959984,3,25,3,28,0
32,7.938440395273762,6.154196356761805,4.790937055789023,3.1994785320959984,3,26,3,28,0
33,7.938440395273762,6.154196356761805,16.410330255739588,11.619393199950563,3,27,4,30,0
34,7.938440395273762,6.154196356761805,16.410330255739588,11.619393199950563,3,28,4,31,0
35,13.249540693647504,6.154196356761805,16.410330255739588,11.619393199950563,4,28,4,32,0
36,13.249540693647504,6.154196356761805,16.410330255739588,11.619393199950563,4,28,4,33,0
37,23.258407135770216,10.008866442122711,16.410330255739588,11.619393199950563,5,30,4,32,0
38,24.452780264655164,10.008866442122711,17.604703384624536,11.619393199950563,6,28,5,31,0
39,41.01794165074662,20.129028500683965,17.604703384624536,11.619393199950563,8,28,5,33,0
40,59.53191672029752,28.634137128112155,17.604703384624536,11.619393199950563,9,28,5,32,0
41,61.0201707054034,38.64300357023487,17.604703384624536,11.619393199950563,10,30,5,32,0
42,61.0201707054034,38.64300357023487,56.24551159372401,29.44997245475393,10,30,8,31,0
43,63.16813180105719,38.64300357023487,58.3934726893778,29.44997245475393,11,32,9,32,0
44,79.43022736466993,44.8962326917249,58.3934726893778,29.44997245475393,12,31,9,32,0
45,79.43022736466993,44.8962326917249,74.38772132121287,45.444221086589,12,32,10,32,0
46,79.43022736466993,44.8962326917249,74.38772132121287,45.444221086589,12,32,10,32,0
47,103.01851541124776,64.15729770565649,74.38772132121287,45.444221086589,14,33,10,33,0
48,103.01851541124776,64.15729770565649,74.38772132121287,45.444221086589,14,34,10,33,0
49,130.36034458905758,81.37896482490507,74.38772132121287,45.444221086589,15,35,10,35,0
50,130.36034458905758,81.37896482490507,74.38772132121287,45.444221086589,15,36,10,36,0
51,132.8276832858412,81.37896482490507,74.38772132121287,45.444221086589,16,37,10,37,0
52,132.8276832858412,81.37896482490507,126.07725181537543,63.1735044196092,16,38,13,37,0
53,132.8276832858412,81.37896482490507,142.25329382165484,79.16775305144428,16,40,15,38,0
54,163.21013293190188,105.71235233921315,174.53883560525554,95.45904620320994,19,38,16,38,0
55,163.21013293190188,105.71235233921315,199.38974312480988,120.30995372276428,19,40,17,38,0
56,163.21013293190188,105.71235233921315,204.0249436995148,120.30995372276428,19,40,18,38,0
57,217.3647327419484,130.95538619747606,204.0249436995148,120.30995372276428,22,41,18,40,0
58,246.77617853768905,149.55812913940753,218.9155418513308,120.30995372276428,24,41,19,37,0
59,253.4659262006269,149.55812913940753,218.9155418513308,120.30995372276428,25,39,19,38,0
60,253.4659262006269,149.55812913940753,236.7680625945933,138.1624744660268,25,39,20,39,0
61,253.4659262006269,149.55812913940753,261.0459108833089,145.70721887921366,25,41,21,39,0
62,253.4659262006269,149.55812913940753,261.0459108833089,145.70721887921366,25,42,21,39,0
63,253.4659262006269,149.55812913940753,304.45348886822387,151.26835584308196,25,43,23,40,0
64,303.27287034088835,177.65907387499084,340.06498809317344,186.87985506803156,28,43,24,41,0
65,321.1065133998315,179.23062137032127,356.9075493187912,186.87985506803156,29,45,25,43,0
66,321.1065133998315,179.23062137032127,394.0040082209038,206.8737753458157,29,44,27,42,0
67,347.94983929265504,200.72487776154665,394.0040082209038,206.8737753458157,31,46,27,43,0
68,373.4157462036968,208.3571416136452,394.0040082209038,206.8737753458157,32,44,27,40,0
69,397.8110404607471,214.23846080114464,394.0040082209038,206.8737753458157,33,43,27,41,0
70,417.2363363967211,233.66375673711855,424.0671539086452,216.9430007557729,34,44,28,40,0
71,440.2758856385458,238.10056303701188,424.0671539086452,216.9430007557729,35,45,28,41,0
72,440.2758856385458,238.10056303701188,424.0671539086452,216.9430007557729,35,45,28,42,0
73,440.2758856385458,238.10056303701188,424.0671539086452,216.9430007557729,35,43,28,40,0
74,463.4068539641894,241.97046634872387,445.8207049647562,216.9430007557729,36,41,29,41,0
