Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,2,0,2,0
2,0.0,0.0,0.0,0.0,0,3,0,3,0
3,0.0,0.0,0.0,0.0,0,5,0,5,0
4,0.0,0.0,0.0,0.0,0,6,0,6,0
5,0.0,0.0,0.0,0.0,0,7,0,7,0
6,0.0,0.0,0.0,0.0,0,7,0,7,0
7,0.0,0.0,0.0,0.0,0,9,0,9,0
8,0.0,0.0,0.0,0.0,0,10,0,10,0
9,0.0,0.0,0.0,0.0,0,11,0,10,0
10,0.0,0.0,0.0,0.0,0,12,0,11,0
11,0.0,0.0,0.0,0.0,0,14,0,13,0
12,0.0,0.0,0.0,0.0,0,15,0,14,0
13,0.0,0.0,0.0,0.0,0,13,0,13,0
14,0.0,0.0,0.0,0.0,0,13,0,13,0
15,0.0,0.0,0.0,0.0,0,15,0,15,0
16,0.0,0.0,0.0,0.0,0,16,0,16,0
17,0.0,0.0,0.0,0.0,0,17,0,16,0
18,0.0,0.0,0.0,0.0,0,17,0,17,0
19,0.0,0.0,0.0,0.0,0,18,0,16,0
20,2.412485177847625,2.412485177847625,2.412485177847625,2.412485177847625,1,18,1,17,0
21,2.412485177847625,2.412485177847625,2.412485177847625,2.412485177847625,1,18,1,17,0
22,3.277935559810452,2.412485177847625,2.412485177847625,2.412485177847625,2,17,1,16,0
23,5.017035574286297,2.412485177847625,4.15158519232347,2.412485177847625,3,19,2,18,0
24,5.017035574286297,2.412485177847625,6.68786035247447,2.536275160151,3,20,3,17,0
25,5.017035574286297,2.412485177847625,6.68786035247447,2.536275160151,3,21,3,16,0
26,5.017035574286297,2.412485177847625,6.68786035247447,2.536275160151,3,21,3,16,0
27,5.017035574286297,2.412485177847625,6.68786035247447,2.536275160151,3,18,3,16,0
28,5.017035574286297,2.412485177847625,6.507593524365895,2.536275160151,3,18,4,17,0
29,7.858744065885631,2.8417084915993343,9.948956110374796,3.4413625860089,4,17,5,17,0
30,7.858744065885631,2.8417084915993343,9.948956110374796,3.4413625860089,4,16,5,16,0
31,10.5544694154496,2.8417084915993343,15.367072663731562,6.637622090829257,5,16,7,18,0
32,10.85903762131294,2.8417084915993343,15.367072663731562,6.637622090829257,6,17,7,19,0
33,16.132459768965525,8.11513063925192,15.367072663731562,6.637622090829257,7,18,7,19,0
