Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,3,0,3,0
2,0.0,0.0,0.0,0.0,0,4,0,4,0
3,0.0,0.0,0.0,0.0,0,5,0,5,0
4,0.0,0.0,0.0,0.0,0,5,0,5,0
5,0.0,0.0,0.0,0.0,0,7,0,7,0
6,0.0,0.0,0.0,0.0,0,8,0,8,0
7,0.0,0.0,0.0,0.0,0,10,0,10,0
8,0.0,0.0,0.0,0.0,0,11,0,11,0
9,0.0,0.0,0.0,0.0,0,13,0,13,0
10,0.0,0.0,0.0,0.0,0,14,0,13,0
11,0.0,0.0,0.0,0.0,0,15,0,14,0
12,0.0,0.0,0.0,0.0,0,15,0,13,0
13,0.3066171286063159,0.3066171286063159,0.3066171286063159,0.3066171286063159,1,16,1,15,0
14,0.3511608365594156,0.3066171286063159,0.3511608365594156,0.3066171286063159,2,17,2,14,0
15,0.3511608365594156,0.3066171286063159,0.3511608365594156,0.3066171286063159,2,17,2,15,0
16,0.3511608365594156,0.3066171286063159,0.3511608365594156,0.3066171286063159,2,16,2,16,0
17,0.3511608365594156,0.3066171286063159,0.992113975295073,0.6409531387356573,2,18,3,18,0
18,2.1072521261860366,1.756091289626621,0.992113975295073,0.6409531387356573,3,19,3,19,0
19,2.1072521261860366,1.756091289626621,0.992113975295073,0.6409531387356573,3,20,3,19,0
20,2.1072521261860366,1.756091289626621,0.992113975295073,0.6409531387356573,3,20,3,19,0
21,2.4138181940091386,1.756091289626621,0.978071390066912,0.6409531387356573,5,22,4,21,0
22,2.4138181940091386,1.756091289626621,0.978071390066912,0.6409531387356573,5,22,4,22,0
23,2.4138181940091386,1.756091289626621,0.978071390066912,0.6409531387356573,5,24,4,23,0
24,2.4138181940091386,1.756091289626621,0.978071390066912,0.6409531387356573,5,24,4,21,0
25,2.4138181940091386,1.756091289626621,0.978071390066912,0.6409531387356573,5,25,4,23,0
26,2.4138181940091386,1.756091289626621,0.978071390066912,0.6409531387356573,5,24,4,23,0
27,2.4138181940091386,1.756091289626621,7.4124592175401744,6.434387827473262,5,26,5,25,0
28,2.4138181940091386,1.756091289626621,7.4124592175401744,6.434387827473262,5,25,5,26,0
29,2.4138181940091386,1.756091289626621,9.625689771894898,6.434387827473262,5,27,6,28,0
30,2.4138181940091386,1.756091289626621,10.243795766491516,8.647618381827986,5,27,7,28,0
31,3.547534642768934,1.756091289626621,10.243795766491516,8.647618381827986,6,29,7,29,0
32,3.547534642768934,1.756091289626621,10.243795766491516,8.647618381827986,6,28,7,30,0
33,8.219409729961047,6.427966376818734,18.85079751033953,15.041389571321275,7,29,8,31,0
34,12.81209936724495,9.264564724476015,18.85079751033953,15.041389571321275,8,29,8,31,0
35,22.60421775656868,14.46399347651584,20.07916701558327,15.041389571321275,9,29,9,31,0
36,22.60421775656868,14.46399347651584,20.07916701558327,15.041389571321275,9,29,9,31,0
37,22.60421775656868,14.46399347651584,20.07916701558327,15.041389571321275,9,28,9,33,0
38,22.60421775656868,14.46399347651584,20.07916701558327,15.041389571321275,9,29,9,33,0
39,25.30964571447844,19.056683113799743,37.43877350629718,28.770614312657848,10,30,11,35,0
40,25.30964571447844,19.056683113799743,37.43877350629718,28.770614312657848,10,31,11,30,0
41,26.497593576606025,19.056683113799743,37.43877350629718,28.770614312657848,11,32,11,32,0
42,42.410595484980064,27.81521197303956,37.43877350629718,28.770614312657848,13,33,11,30,0
43,42.410595484980064,27.81521197303956,37.43877350629718,28.770614312657848,13,35,11,30,0
44,47.58438624546529,32.407901610323464,44.36387047680152,28.87042428252742,16,34,13,30,0
45,47.58438624546529,32.407901610323464,55.47469632171138,39.98125012743729,16,35,14,30,0
46,67.77412303288477,52.59763839774294,55.47469632171138,39.98125012743729,17,35,14,31,0
47,67.77412303288477,52.59763839774294,55.47469632171138,39.98125012743729,17,36,14,31,0
48,67.77412303288477,52.59763839774294,55.47469632171138,39.98125012743729,17,36,14,32,0
49,89.2518820608885,69.48270778846276,97.33979272433452,66.70514698886957,18,36,16,32,0
50,112.47027202747958,88.02922266786172,97.33979272433452,66.70514698886957,20,37,16,32,0
51,112.47027202747958,88.02922266786172,129.67575374276123,92.8319063505652,20,36,18,33,0
52,112.47027202747958,88.02922266786172,129.67575374276123,92.8319063505652,20,36,18,31,0
53,154.580254890098,111.95694004541902,129.67575374276123,92.8319063505652,24,37,18,33,0
54,154.580254890098,111.95694004541902,175.0312705508698,127.0765973137639,24,34,20,33,0
55,154.580254890098,111.95694004541902,175.0312705508698,127.0765973137639,24,34,20,35,0
56,154.580254890098,111.95694004541902,194.5760013415658,127.0765973137639,24,33,22,36,0
57,154.580254890098,111.95694004541902,237.4226972681685,156.19406849903004,24,35,24,37,0
58,154.580254890098,111.95694004541902,260.67179313832617,157.23922075597858,24,34,26,38,0
59,175.80470283194705,123.38926959794432,275.09296198416075,175.00522594201243,25,33,27,39,0
60,194.2052554118842,131.865043400733,275.09296198416075,175.00522594201243,26,33,27,39,0
61,201.263798866407,141.7898221778815,278.36610552104554,175.00522594201243,27,34,28,38,0
62,201.263798866407,141.7898221778815,278.36610552104554,175.00522594201243,27,34,28,38,0
63,201.263798866407,141.7898221778815,278.36610552104554,175.00522594201243,27,35,28,40,0
64,201.263798866407,141.7898221778815,293.93768616046003,175.00522594201243,27,35,29,40,0
65,230.3591681732864,160.96041270761236,318.45312530816017,199.5206650897125,28,37,30,40,0
66,230.3591681732864,160.96041270761236,342.845091453605,206.14662604912348,28,38,31,40,0
67,230.3591681732864,160.96041270761236,342.845091453605,206.14662604912348,28,40,31,42,0
68,230.3591681732864,160.96041270761236,355.23443245387875,206.14662604912348,28,37,32,42,0
69,241.23417391555955,160.96041270761236,383.0961314063389,228.2936022302736,29,39,34,43,0
70,253.2436848661007,172.96992365815356,383.0961314063389,228.2936022302736,30,39,34,43,0
