Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,2,0,2,0
2,0.0,0.0,0.0,0.0,0,3,0,3,0
3,0.0,0.0,0.0,0.0,0,5,0,5,0
4,0.0,0.0,0.0,0.0,0,6,0,6,0
5,0.0,0.0,0.0,0.0,0,7,0,7,0
6,0.0,0.0,0.0,0.0,0,8,0,8,0
7,0.0,0.0,0.0,0.0,0,8,0,8,0
8,0.0,0.0,0.0,0.0,0,8,0,7,0
9,0.0,0.0,0.0,0.0,0,9,0,8,0
10,0.0,0.0,0.0,0.0,0,9,0,8,0
11,0.0,0.0,0.0,0.0,0,10,0,10,0
12,0.0,0.0,0.0,0.0,0,11,0,11,0
13,0.0,0.0,0.0,0.0,0,10,0,12,0
14,0.0,0.0,0.0,0.0,0,11,0,13,0
15,1.4362500896308603,0.9030706736347582,1.3687609306021995,0.779292129758808,2,13,2,14,0
16,2.0276268446613805,0.9030706736347582,1.96013768563272,0.779292129758808,3,14,3,15,0
17,2.0276268446613805,0.9030706736347582,1.96013768563272,0.779292129758808,3,14,3,15,0
18,5.741721773211012,3.714094928549631,5.141198618095661,3.181060932462941,4,15,4,15,0
19,5.741721773211012,3.714094928549631,5.141198618095661,3.181060932462941,4,15,4,17,0
20,5.741721773211012,3.714094928549631,5.141198618095661,3.181060932462941,4,14,4,17,0
21,5.741721773211012,3.714094928549631,5.141198618095661,3.181060932462941,4,14,4,16,0
22,8.882737390784985,3.714094928549631,8.282214235669635,3.181060932462941,5,14,5,16,0
23,8.882737390784985,3.714094928549631,8.282214235669635,3.181060932462941,5,15,5,15,0
24,8.882737390784985,3.714094928549631,8.282214235669635,3.181060932462941,5,16,5,14,0
25,8.882737390784985,3.714094928549631,8.282214235669635,3.181060932462941,5,14,5,15,0
26,8.882737390784985,3.714094928549631,8.282214235669635,3.181060932462941,5,15,5,15,0
27,8.882737390784985,3.714094928549631,8.282214235669635,3.181060932462941,5,15,5,16,0
28,9.453417267380722,3.714094928549631,8.282214235669635,3.181060932462941,6,15,5,17,0
29,9.453417267380722,3.714094928549631,8.282214235669635,3.181060932462941,6,14,5,18,0
30,9.453417267380722,3.714094928549631,10.871730373514149,3.181060932462941,6,14,6,19,0
31,12.563863370306745,6.855110546123605,11.29837396533831,6.322076550036915,7,15,7,21,0
