Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,2,0,2,0
2,0.0,0.0,0.0,0.0,0,3,0,3,0
3,0.0,0.0,0.0,0.0,0,4,0,4,0
4,0.0,0.0,0.0,0.0,0,5,0,5,0
5,0.0,0.0,0.0,0.0,0,6,0,6,0
6,0.0,0.0,0.0,0.0,0,7,0,7,0
7,0.0,0.0,0.0,0.0,0,8,0,8,0
8,0.0,0.0,0.0,0.0,0,9,0,9,0
9,0.0,0.0,0.0,0.0,0,10,0,10,0
10,0.0,0.0,0.0,0.0,0,11,0,11,0
11,0.0,0.0,0.0,0.0,0,12,0,12,0
12,0.0,0.0,0.0,0.0,0,12,0,13,0
13,0.0,0.0,0.0,0.0,0,12,0,13,0
14,0.0,0.0,0.0,0.0,0,13,0,14,0
15,0.0,0.0,0.0,0.0,0,11,0,14,0
16,0.0,0.0,0.0,0.0,0,11,0,13,0
17,0.0,0.0,0.0,0.0,0,12,0,13,0
18,0.6898144744658481,0.6898144744658481,0.0,0.0,1,11,0,13,0
19,0.6898144744658481,0.6898144744658481,0.0,0.0,1,11,0,13,0
20,0.9943111319581064,0.6898144744658481,0.0,0.0,2,12,0,12,0
21,0.9943111319581064,0.6898144744658481,0.0,0.0,2,13,0,11,0
22,0.9943111319581064,0.6898144744658481,0.0,0.0,2,12,0,11,0
23,0.9943111319581064,0.6898144744658481,3.33432751145903,3.33432751145903,2,11,1,11,0
24,0.9943111319581064,0.6898144744658481,3.33432751145903,3.33432751145903,2,11,1,12,0
25,0.9943111319581064,0.6898144744658481,17.25344205542337,8.024479873001688,2,9,3,12,0
26,0.9943111319581064,0.6898144744658481,17.25344205542337,8.024479873001688,2,10,3,12,0
27,0.9943111319581064,0.6898144744658481,17.25344205542337,8.024479873001688,2,11,3,13,0
28,0.9943111319581064,0.6898144744658481,17.25344205542337,8.024479873001688,2,11,3,11,0
29,0.9943111319581064,0.6898144744658481,17.25344205542337,8.024479873001688,2,11,3,12,0
30,0.9943111319581064,0.6898144744658481,17.25344205542337,8.024479873001688,2,11,3,13,0
31,13.316595223553705,11.610795913273428,17.25344205542337,8.024479873001688,4,12,3,14,0
32,13.316595223553705,11.610795913273428,18.77105846292949,8.024479873001688,4,12,4,14,0
