Time,Seed,Scenario,VehicleID,Route
11,0,S2,6,
11,0,S2,7,
11,0,S2,8,
11,0,S2,9,
12,0,S1,0,-1
12,0,S1,1,+2 -2
12,0,S1,2,-3
12,0,S1,3,-4
12,0,S1,4,+5 -5
12,0,S1,5,+6 -6
12,0,S1,6,
12,0,S1,7,
12,0,S1,8,
12,0,S1,9,
12,0,S2,0,-1
12,0,S2,1,+2 -2
12,0,S2,2,-3
12,0,S2,3,-4
12,0,S2,4,+5 -5
12,0,S2,5,+6 -6
12,0,S2,6,
12,0,S2,7,
12,0,S2,8,
12,0,S2,9,
13,0,S1,0,-1
13,0,S1,1,+2 -2
13,0,S1,2,-3
13,0,S1,3,-4
13,0,S1,4,+5 -5
13,0,S1,5,+6 -6
13,0,S1,6,+7 -7
13,0,S1,7,
13,0,S1,8,
13,0,S1,9,
13,0,S2,0,-1
13,0,S2,1,+2 -2
13,0,S2,2,-3
13,0,S2,3,-4
13,0,S2,4,+5 -5
13,0,S2,5,+6 -6
13,0,S2,6,+7 -7
13,0,S2,7,
13,0,S2,8,
13,0,S2,9,
14,0,S1,0,-1
14,0,S1,1,+2 -2
14,0,S1,2,-3
14,0,S1,3,-4
14,0,S1,4,+5 -5
14,0,S1,5,+6 -6
14,0,S1,6,+7 -7
14,0,S1,7,
14,0,S1,8,
14,0,S1,9,
14,0,S2,0,-1
14,0,S2,1,+2 -2
14,0,S2,2,-3
14,0,S2,3,-4
14,0,S2,4,+5 -5
14,0,S2,5,+6 -6
14,0,S2,6,+7 -7
14,0,S2,7,
14,0,S2,8,
14,0,S2,9,
15,0,S1,0,-1
15,0,S1,1,+2 -2
15,0,S1,2,-3
15,0,S1,3,-4
15,0,S1,4,+5 -5
15,0,S1,5,+6 -6
15,0,S1,6,+7 -7
15,0,S1,7,+8 -8
15,0,S1,8,
15,0,S1,9,
15,0,S2,0,-1
15,0,S2,1,+2 -2
15,0,S2,2,-3
15,0,S2,3,-4
15,0,S2,4,+5 -5
15,0,S2,5,+6 -6
15,0,S2,6,+7 -7
15,0,S2,7,+8 -8
15,0,S2,8,
15,0,S2,9,
16,0,S1,0,-1
16,0,S1,1,+2 -2
16,0,S1,2,-3
16,0,S1,3,-4
16,0,S1,4,+5 -5
16,0,S1,5,+6 -6
16,0,S1,6,+7 -7
16,0,S1,7,+8 -8
16,0,S1,8,
16,0,S1,9,
16,0,S2,0,-1
16,0,S2,1,+2 -2
16,0,S2,2,-3
16,0,S2,3,-4
16,0,S2,4,+5 -5
16,0,S2,5,+6 -6
16,0,S2,6,+7 -7
16,0,S2,7,+8 -8
16,0,S2,8,
16,0,S2,9,
17,0,S1,0,-1
17,0,S1,1,-2
17,0,S1,2,-3
17,0,S1,3,-4
17,0,S1,4,+5 -5
17,0,S1,5,+6 -6
17,0,S1,6,+7 -7
17,0,S1,7,+8 -8
17,0,S1,8,+9 -9
17,0,S1,9,
17,0,S2,0,-1
17,0,S2,1,-2
17,0,S2,2,-3
17,0,S2,3,-4
17,0,S2,4,+5 -5
17,0,S2,5,+6 -6
17,0,S2,6,+7 -7
17,0,S2,7,+8 -8
17,0,S2,8,+9 -9
17,0,S2,9,
18,0,S1,0,-1
18,0,S1,1,-2
18,0,S1,2,-3
18,0,S1,3,-4
18,0,S1,4,+5 -5
18,0,S1,5,+6 -6
18,0,S1,6,+7 -7
18,0,S1,7,+8 -8
18,0,S1,8,+9 -9
18,0,S1,9,
18,0,S2,0,-1
18,0,S2,1,-2
18,0,S2,2,-3
18,0,S2,3,-4
18,0,S2,4,+5 -5
18,0,S2,5,+6 -6
18,0,S2,6,+7 -7
18,0,S2,7,+8 -8
18,0,S2,8,+9 -9
18,0,S2,9,
19,0,S1,0,-1 +10 -10
19,0,S1,1,-2
19,0,S1,2,-3
19,0,S1,3,-4
19,0,S1,4,-5
19,0,S1,5,+6 -6
19,0,S1,6,+7 -7
19,0,S1,7,+8 -8
19,0,S1,8,-9
19,0,S1,9,
19,0,S2,0,-1 +10 -10
19,0,S2,1,-2
19,0,S2,2,-3
19,0,S2,3,-4
19,0,S2,4,-5
19,0,S2,5,+6 -6
19,0,S2,6,+7 -7
19,0,S2,7,+8 -8
19,0,S2,8,-9
19,0,S2,9,
20,0,S1,0,-1 +10 -10
20,0,S1,1,-2
20,0,S1,2,-3
20,0,S1,3,-4
20,0,S1,4,-5
20,0,S1,5,+6 -6
20,0,S1,6,+7 -7
20,0,S1,7,+8 -8
20,0,S1,8,-9
20,0,S1,9,
20,0,S2,0,-1 +10 -10
20,0,S2,1,-2
20,0,S2,2,-3
20,0,S2,3,-4
20,0,S2,4,-5
20,0,S2,5,+6 -6
20,0,S2,6,+7 -7
20,0,S2,7,+8 -8
20,0,S2,8,-9
20,0,S2,9,
21,0,S1,0,-1 +10 -10
21,0,S1,1,-2
21,0,S1,2,-3
21,0,S1,3,-4
21,0,S1,4,-5
21,0,S1,5,+6 -6
21,0,S1,6,+7 -7
21,0,S1,7,+8 -8
21,0,S1,8,-9
21,0,S1,9,+11 -11
21,0,S2,0,-1 +10 -10
21,0,S2,1,-2
21,0,S2,2,-3
21,0,S2,3,-4
21,0,S2,4,-5
21,0,S2,5,+6 -6
21,0,S2,6,+7 -7
21,0,S2,7,+8 -8
21,0,S2,8,-9
21,0,S2,9,+11 -11
22,0,S1,0,-1 +10 -10
22,0,S1,1,-2
22,0,S1,2,-3
22,0,S1,3,-4
22,0,S1,4,-5
22,0,S1,5,+6 -6
22,0,S1,6,+7 -7
22,0,S1,7,+8 -8
22,0,S1,8,-9
22,0,S1,9,+11 -11
22,0,S2,0,-1 +10 -10
22,0,S2,1,-2
22,0,S2,2,-3
22,0,S2,3,-4
22,0,S2,4,-5
22,0,S2,5,+6 -6
22,0,S2,6,+7 -7
22,0,S2,7,+8 -8
22,0,S2,8,-9
22,0,S2,9,+11 -11
23,0,S1,0,-1 +12 +10 -12 -10
23,0,S1,1,-2
23,0,S1,2,-3
23,0,S1,3,-4
23,0,S1,4,-5
23,0,S1,5,-6
23,0,S1,6,+7 -7
23,0,S1,7,+8 -8
23,0,S1,8,-9
23,0,S1,9,+11 -11
23,0,S2,0,-1 +12 +10 -12 -10
23,0,S2,1,-2
23,0,S2,2,-3
23,0,S2,3,-4
23,0,S2,4,-5
23,0,S2,5,-6
23,0,S2,6,+7 -7
23,0,S2,7,+8 -8
23,0,S2,8,-9
23,0,S2,9,+11 -11
24,0,S1,0,-1 +12 +10 -12 -10
24,0,S1,1,-2
24,0,S1,2,-3
24,0,S1,3,-4
24,0,S1,4,-5
24,0,S1,5,-6
24,0,S1,6,+7 -7
24,0,S1,7,+8 -8
24,0,S1,8,-9
24,0,S1,9,+11 -11
24,0,S2,0,-1 +12 +10 -12 -10
24,0,S2,1,-2
24,0,S2,2,-3
24,0,S2,3,-4
24,0,S2,4,-5
24,0,S2,5,-6
24,0,S2,6,+7 -7
24,0,S2,7,+8 -8
24,0,S2,8,-9
24,0,S2,9,+11 -11
25,0,S1,0,-1 +12 +10 -12 -10
25,0,S1,1,-2
25,0,S1,2,-3
25,0,S1,3,-4
25,0,S1,4,-5
25,0,S1,5,-6
25,0,S1,6,+7 +8 -7 -8
25,0,S1,7,+13 -13
25,0,S1,8,-9
25,0,S1,9,+11 -11
25,0,S2,0,-1 +12 +10 -12 -10
25,0,S2,1,-2
25,0,S2,2,-3
25,0,S2,3,-4
25,0,S2,4,-5
25,0,S2,5,-6
25,0,S2,6,+7 +8 -7 -8
25,0,S2,7,+13 -13
25,0,S2,8,-9
25,0,S2,9,+11 -11
26,0,S1,0,-1 +12 +10 -12 -10
26,0,S1,1,-2
26,0,S1,2,-3
26,0,S1,3,
26,0,S1,4,-5
26,0,S1,5,-6
26,0,S1,6,+7 +8 -7 -8
26,0,S1,7,+13 -13
26,0,S1,8,-9
26,0,S1,9,+11 -11
26,0,S2,0,-1 +12 +10 -12 -10
26,0,S2,1,-2
26,0,S2,2,-3
26,0,S2,3,
26,0,S2,4,-5
26,0,S2,5,-6
26,0,S2,6,+7 +8 -7 -8
26,0,S2,7,+13 -13
26,0,S2,8,-9
26,0,S2,9,+11 -11
27,0,S1,0,-1 +12 +10 -12 -10
27,0,S1,1,-2
27,0,S1,2,-3
27,0,S1,3,
27,0,S1,4,-5
27,0,S1,5,-6
27,0,S1,6,+7 +8 -7 -8
27,0,S1,7,+13 -13
27,0,S1,8,-9
27,0,S1,9,-11 +14 -14
27,0,S2,0,-1 +12 +10 -12 -10
27,0,S2,1,-2
27,0,S2,2,-3
27,0,S2,3,
27,0,S2,4,-5
27,0,S2,5,-6
27,0,S2,6,+7 +8 -7 -8
27,0,S2,7,+13 -13
27,0,S2,8,-9
27,0,S2,9,-11 +14 -14
28,0,S1,0,+12 +10 -12 -10
28,0,S1,1,-2
28,0,S1,2,-3
28,0,S1,3,
28,0,S1,4,-5
28,0,S1,5,-6
28,0,S1,6,+7 +8 -7 -8
28,0,S1,7,+13 -13
28,0,S1,8,
28,0,S1,9,-11 +14 -14
28,0,S2,0,+12 +10 -12 -10
28,0,S2,1,-2
28,0,S2,2,-3
28,0,S2,3,
28,0,S2,4,-5
28,0,S2,5,-6
28,0,S2,6,+7 +8 -7 -8
28,0,S2,7,+13 -13
28,0,S2,8,
28,0,S2,9,-11 +14 -14
29,0,S1,0,+12 +10 -12 -10
29,0,S1,1,-2 +15 -15
29,0,S1,2,-3
29,0,S1,3,
29,0,S1,4,-5
29,0,S1,5,-6
29,0,S1,6,+8 -7 -8
29,0,S1,7,+13 -13
29,0,S1,8,
29,0,S1,9,-11 +14 -14
29,0,S2,0,+12 +10 -12 -10
29,0,S2,1,-2 +15 -15
29,0,S2,2,-3
29,0,S2,3,
29,0,S2,4,-5
29,0,S2,5,-6
29,0,S2,6,+8 -7 -8
29,0,S2,7,+13 -13
29,0,S2,8,
29,0,S2,9,-11 +14 -14
30,0,S1,0,+12 +10 -12 -10
30,0,S1,1,-2 +15 -15
30,0,S1,2,-3
30,0,S1,3,
30,0,S1,4,-5
30,0,S1,5,-6
30,0,S1,6,+8 -7 -8
30,0,S1,7,+13 -13
30,0,S1,8,
30,0,S1,9,-11 +14 -14
30,0,S2,0,+12 +10 -12 -10
30,0,S2,1,-2 +15 -15
30,0,S2,2,-3
30,0,S2,3,
30,0,S2,4,-5
30,0,S2,5,-6
30,0,S2,6,+8 -7 -8
30,0,S2,7,+13 -13
30,0,S2,8,
30,0,S2,9,-11 +14 -14
31,0,S1,0,+12 +10 -12 -10
31,0,S1,1,-2 +15 -15
31,0,S1,2,-3
31,0,S1,3,
31,0,S1,4,-5
31,0,S1,5,-6
31,0,S1,6,+8 -7 -8
31,0,S1,7,+13 -13
31,0,S1,8,+16 -16
31,0,S1,9,-11 +14 -14
31,0,S2,0,+12 +10 -12 -10
31,0,S2,1,-2 +15 -15
31,0,S2,2,-3
31,0,S2,3,
31,0,S2,4,-5
31,0,S2,5,-6
31,0,S2,6,+8 -7 -8
31,0,S2,7,+13 -13
31,0,S2,8,+16 -16
31,0,S2,9,-11 +14 -14
32,0,S1,0,+12 +10 -12 -10
32,0,S1,1,-2 +15 -15
32,0,S1,2,-3
32,0,S1,3,
32,0,S1,4,-5
32,0,S1,5,-6
32,0,S1,6,+8 -7 -8
32,0,S1,7,+13 -13
32,0,S1,8,+16 -16
32,0,S1,9,+14 -14
32,0,S2,0,+12 +10 -12 -10
32,0,S2,1,-2 +15 -15
32,0,S2,2,-3
32,0,S2,3,
32,0,S2,4,-5
32,0,S2,5,-6
32,0,S2,6,+8 -7 -8
32,0,S2,7,+13 -13
32,0,S2,8,+16 -16
32,0,S2,9,+14 -14
33,0,S1,0,+10 -12 -10
33,0,S1,1,-2 +15 +14 -15 -14
33,0,S1,2,-3
33,0,S1,3,
33,0,S1,4,-5
33,0,S1,5,-6
33,0,S1,6,+8 -7 -8
33,0,S1,7,+13 -13
33,0,S1,8,+17 -17
33,0,S1,9,+16 -16
33,0,S2,0,+10 -12 -10
33,0,S2,1,-2 +15 -15
33,0,S2,2,-3
33,0,S2,3,
33,0,S2,4,-5
33,0,S2,5,+17 -6 -17
33,0,S2,6,+8 -7 -8
33,0,S2,7,+13 -13
33,0,S2,8,+16 -16
33,0,S2,9,+14 -14
34,0,S1,0,+10 -12 -10
34,0,S1,1,-2 +15 +14 -15 -14
34,0,S1,2,
34,0,S1,3,
34,0,S1,4,-5
34,0,S1,5,-6
34,0,S1,6,-7 -8
34,0,S1,7,+13 -13
34,0,S1,8,+17 -17
34,0,S1,9,+16 -16
34,0,S2,0,+10 -12 -10
34,0,S2,1,-2 +15 -15
34,0,S2,2,
34,0,S2,3,
34,0,S2,4,-5
34,0,S2,5,+17 -6 -17
34,0,S2,6,-7 -8
34,0,S2,7,+13 -13
34,0,S2,8,+16 -16
34,0,S2,9,+14 -14
35,0,S1,0,-12 -10
35,0,S1,1,-2 +15 +14 -15 -14
35,0,S1,2,+18 -18
35,0,S1,3,
35,0,S1,4,-5
35,0,S1,5,-6
35,0,S1,6,-7 -8
35,0,S1,7,+13 -13
35,0,S1,8,-17
35,0,S1,9,+16 -16
35,0,S2,0,-12 -10
35,0,S2,1,-2 +15 -15
35,0,S2,2,+18 -18
35,0,S2,3,
35,0,S2,4,-5
35,0,S2,5,+17 -6 -17
35,0,S2,6,-7 -8
35,0,S2,7,+13 -13
35,0,S2,8,+16 -16
35,0,S2,9,+14 -14
36,0,S1,0,-12 -10
36,0,S1,1,-2 +15 +14 -15 -14
36,0,S1,2,+18 -18
36,0,S1,3,
36,0,S1,4,-5
36,0,S1,5,-6
36,0,S1,6,-7 -8
36,0,S1,7,+13 -13
36,0,S1,8,-17
36,0,S1,9,+16 -16
36,0,S2,0,-12 -10
36,0,S2,1,-2 +15 -15
36,0,S2,2,+18 -18
36,0,S2,3,
36,0,S2,4,-5
36,0,S2,5,+17 -6 -17
36,0,S2,6,-7 -8
36,0,S2,7,+13 -13
36,0,S2,8,+16 -16
36,0,S2,9,+14 -14
37,0,S1,0,-12 -10
37,0,S1,1,-2 +15 +14 -15 -14
37,0,S1,2,+18 -18
37,0,S1,3,+19 -19
37,0,S1,4,-5
37,0,S1,5,-6
37,0,S1,6,-7 -8
37,0,S1,7,+13 -13
37,0,S1,8,-17
37,0,S1,9,+16 -16
37,0,S2,0,-12 -10
37,0,S2,1,-2 +15 -15
37,0,S2,2,+18 -18
37,0,S2,3,+19 -19
37,0,S2,4,-5
37,0,S2,5,+17 -6 -17
37,0,S2,6,-7 -8
37,0,S2,7,+13 -13
37,0,S2,8,+16 -16
37,0,S2,9,+14 -14
38,0,S1,0,-12 -10
38,0,S1,1,-2 +15 +14 -15 -14
38,0,S1,2,+18 -18
38,0,S1,3,+19 -19
38,0,S1,4,-5
38,0,S1,5,-6
38,0,S1,6,-7 -8
38,0,S1,7,+13 -13
38,0,S1,8,-17
38,0,S1,9,+16 -16
38,0,S2,0,-12 -10
38,0,S2,1,-2 +15 -15
38,0,S2,2,+18 -18
38,0,S2,3,+19 -19
38,0,S2,4,-5
38,0,S2,5,-6 -17
38,0,S2,6,-7 -8
38,0,S2,7,+13 -13
38,0,S2,8,+16 -16
38,0,S2,9,+14 -14
39,0,S1,0,-12 +20 -10 -20
39,0,S1,1,-2 +15 +14 -15 -14
39,0,S1,2,+18 -18
39,0,S1,3,+19 -19
39,0,S1,4,-5
39,0,S1,5,-6
39,0,S1,6,-7 -8
39,0,S1,7,+13 -13
39,0,S1,8,-17
39,0,S1,9,+16 -16
39,0,S2,0,-12 +20 -10 -20
39,0,S2,1,-2 +15 -15
39,0,S2,2,+18 -18
39,0,S2,3,+19 -19
39,0,S2,4,-5
39,0,S2,5,-6 -17
39,0,S2,6,-7 -8
39,0,S2,7,+13 -13
39,0,S2,8,+16 -16
39,0,S2,9,+14 -14
40,0,S1,0,-12 +20 -10 -20
40,0,S1,1,+15 +14 -15 -14
40,0,S1,2,+18 -18
40,0,S1,3,+19 -19
40,0,S1,4,-5
40,0,S1,5,-6
40,0,S1,6,-7 -8
40,0,S1,7,+13 -13
40,0,S1,8,-17
40,0,S1,9,+16 -16
40,0,S2,0,-12 +20 -10 -20
40,0,S2,1,+15 -15
40,0,S2,2,+18 -18
40,0,S2,3,+19 -19
40,0,S2,4,-5
40,0,S2,5,-6 -17
40,0,S2,6,-7 -8
40,0,S2,7,+13 -13
40,0,S2,8,+16 -16
40,0,S2,9,+14 -14
41,0,S1,0,-12 +20 -10 -20
41,0,S1,1,+15 +14 -15 -14
41,0,S1,2,+18 -18
41,0,S1,3,+19 -19
41,0,S1,4,-5
41,0,S1,5,-6
41,0,S1,6,-8
41,0,S1,7,+13 -13
41,0,S1,8,-17 +21 -21
41,0,S1,9,+16 -16
41,0,S2,0,-12 +20 -10 -20
41,0,S2,1,+15 -15
41,0,S2,2,+18 -18
41,0,S2,3,+19 -19
41,0,S2,4,-5
41,0,S2,5,-6 -17 +21 -21
41,0,S2,6,-8
41,0,S2,7,+13 -13
41,0,S2,8,+16 -16
41,0,S2,9,+14 -14
42,0,S1,0,-12 +20 -10 -20
42,0,S1,1,+15 +14 -15 -14
42,0,S1,2,+18 -18
42,0,S1,3,+19 -19
42,0,S1,4,-5
42,0,S1,5,-6
42,0,S1,6,-8
42,0,S1,7,+13 -13
42,0,S1,8,-17 +21 -21
42,0,S1,9,-16
42,0,S2,0,-12 +20 -10 -20
42,0,S2,1,+15 -15
42,0,S2,2,+18 -18
42,0,S2,3,+19 -19
42,0,S2,4,-5
42,0,S2,5,-6 -17 +21 -21
42,0,S2,6,-8
42,0,S2,7,+13 -13
42,0,S2,8,+16 -16
42,0,S2,9,+14 -14
43,0,S1,0,-12 +20 -10 -20
43,0,S1,1,+15 +14 -15 -14
43,0,S1,2,+18 -18
43,0,S1,3,-19 +22 -22
43,0,S1,4,-5
43,0,S1,5,-6
43,0,S1,6,-8
43,0,S1,7,+13 -13
43,0,S1,8,-17 +21 -21
43,0,S1,9,-16
43,0,S2,0,-12 +20 -10 -20
43,0,S2,1,+15 -15
43,0,S2,2,+18 -18
43,0,S2,3,-19 +22 -22
43,0,S2,4,-5
43,0,S2,5,-6 -17 +21 -21
43,0,S2,6,-8
43,0,S2,7,+13 -13
43,0,S2,8,+16 -16
43,0,S2,9,+14 -14
44,0,S1,0,-10 -20
44,0,S1,1,+15 +14 -15 -14
44,0,S1,2,+18 -18
44,0,S1,3,-19 +22 -22
44,0,S1,4,-5
44,0,S1,5,
44,0,S1,6,-8
44,0,S1,7,+13 -13
44,0,S1,8,-17 +21 -21
44,0,S1,9,-16
44,0,S2,0,-10 -20
44,0,S2,1,+15 -15
44,0,S2,2,+18 -18
44,0,S2,3,-19 +22 -22
44,0,S2,4,-5
44,0,S2,5,-6 -17 +21 -21
44,0,S2,6,-8
44,0,S2,7,+13 -13
44,0,S2,8,+16 -16
44,0,S2,9,+14 -14
45,0,S1,0,-10 -20
45,0,S1,1,+15 +14 -15 -14
45,0,S1,2,+18 -18
45,0,S1,3,-19 +22 -22
45,0,S1,4,-5
45,0,S1,5,
45,0,S1,6,+23 -23 -8
45,0,S1,7,+13 -13
45,0,S1,8,-17 +21 -21
45,0,S1,9,-16
45,0,S2,0,-10 -20
45,0,S2,1,+15 -15
45,0,S2,2,+18 -18
45,0,S2,3,-19 +22 -22
45,0,S2,4,-5
45,0,S2,5,-17 +21 -21
45,0,S2,6,+23 -23 -8
45,0,S2,7,+13 -13
45,0,S2,8,+16 -16
45,0,S2,9,-14
46,0,S1,0,-10 -20
46,0,S1,1,+15 +14 -15 -14
46,0,S1,2,+18 -18
46,0,S1,3,-19 +22 -22
46,0,S1,4,-5
46,0,S1,5,
46,0,S1,6,-23 -8
46,0,S1,7,+13 -13
46,0,S1,8,-17 +21 -21
46,0,S1,9,-16
46,0,S2,0,-10 -20
46,0,S2,1,+15 -15
46,0,S2,2,+18 -18
46,0,S2,3,-19 +22 -22
46,0,S2,4,-5
46,0,S2,5,-17 +21 -21
46,0,S2,6,-23 -8
46,0,S2,7,+13 -13
46,0,S2,8,+16 -16
46,0,S2,9,-14
47,0,S1,0,-10 -20
47,0,S1,1,+14 -15 -14
47,0,S1,2,+18 -18
47,0,S1,3,-19 +22 -22
47,0,S1,4,-5
47,0,S1,5,
47,0,S1,6,-23 -8
47,0,S1,7,+13 -13
47,0,S1,8,-17 +21 -21
47,0,S1,9,+24 -16 -24
47,0,S2,0,-10 -20
47,0,S2,1,+24 -15 -24
47,0,S2,2,+18 -18
47,0,S2,3,-19 +22 -22
47,0,S2,4,-5
47,0,S2,5,-17 +21 -21
47,0,S2,6,-23 -8
47,0,S2,7,+13 -13
47,0,S2,8,-16
47,0,S2,9,-14
48,0,S1,0,-10 -20
48,0,S1,1,+14 -15 -14
48,0,S1,2,+18 -18
48,0,S1,3,-19 +22 -22
48,0,S1,4,
48,0,S1,5,
48,0,S1,6,-23 -8
48,0,S1,7,+13 -13
48,0,S1,8,-17 +21 -21
48,0,S1,9,+24 -16 -24
48,0,S2,0,-10 -20
48,0,S2,1,+24 -15 -24
48,0,S2,2,+18 -18
48,0,S2,3,-19 +22 -22
48,0,S2,4,
48,0,S2,5,-17 +21 -21
48,0,S2,6,-23 -8
48,0,S2,7,+13 -13
48,0,S2,8,-16
48,0,S2,9,-14
49,0,S1,0,+25 -10 -20 -25
49,0,S1,1,+14 -15 -14
49,0,S1,2,+18 -18
49,0,S1,3,-19 +22 -22
49,0,S1,4,
49,0,S1,5,
49,0,S1,6,-23 -8
49,0,S1,7,+13 -13
49,0,S1,8,-17 +21 -21
49,0,S1,9,+24 -16 -24
49,0,S2,0,+25 -10 -20 -25
49,0,S2,1,+24 -15 -24
49,0,S2,2,+18 -18
49,0,S2,3,-19 +22 -22
49,0,S2,4,
49,0,S2,5,-17 +21 -21
49,0,S2,6,-23 -8
49,0,S2,7,+13 -13
49,0,S2,8,-16
49,0,S2,9,-14
50,0,S1,0,+25 -10 -20 -25
50,0,S1,1,+14 -15 -14
50,0,S1,2,+18 -18
50,0,S1,3,-19 +22 -22
50,0,S1,4,
50,0,S1,5,
50,0,S1,6,-23 -8
50,0,S1,7,+13 -13
50,0,S1,8,-17 +21 -21
50,0,S1,9,+24 -16 -24
50,0,S2,0,+25 -10 -20 -25
50,0,S2,1,+24 -15 -24
50,0,S2,2,+18 -18
50,0,S2,3,-19 +22 -22
50,0,S2,4,
50,0,S2,5,-17 +21 -21
50,0,S2,6,-23 -8
50,0,S2,7,+13 -13
50,0,S2,8,-16
