Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,2,0,2,0
2,0.0,0.0,0.0,0.0,0,3,0,3,0
3,0.0,0.0,0.0,0.0,0,5,0,5,0
4,0.0,0.0,0.0,0.0,0,6,0,6,0
5,0.0,0.0,0.0,0.0,0,7,0,7,0
6,0.0,0.0,0.0,0.0,0,7,0,7,0
7,0.0,0.0,0.0,0.0,0,9,0,9,0
8,0.0,0.0,0.0,0.0,0,10,0,10,0
9,0.0,0.0,0.0,0.0,0,10,0,11,0
10,0.0,0.0,0.0,0.0,0,11,0,12,0
11,0.0,0.0,0.0,0.0,0,13,0,14,0
12,0.0,0.0,0.0,0.0,0,14,0,15,0
13,0.0,0.0,0.0,0.0,0,15,0,15,0
14,0.0,0.0,0.0,0.0,0,16,0,16,0
15,0.0,0.0,0.0,0.0,0,16,0,18,0
16,0.0,0.0,0.0,0.0,0,17,0,19,0
17,0.8310037312232517,0.8310037312232517,0.5043439223092783,0.5043439223092783,1,17,1,20,0
18,1.261809915360196,0.8310037312232517,0.5043439223092783,0.5043439223092783,2,18,1,19,0
19,1.261809915360196,0.8310037312232517,0.5043439223092783,0.5043439223092783,2,20,1,20,0
20,1.261809915360196,0.8310037312232517,0.5043439223092783,0.5043439223092783,2,20,1,20,0
21,1.261809915360196,0.8310037312232517,1.8242551615473417,1.3199112392380634,2,19,2,19,0
22,7.087903083956967,2.923716972603557,1.8242551615473417,1.3199112392380634,4,18,2,20,0
23,7.087903083956967,2.923716972603557,1.8242551615473417,1.3199112392380634,4,20,2,20,0
24,7.243595247320187,2.923716972603557,6.813288282374181,4.989033120826839,5,21,3,20,0
25,7.243595247320187,2.923716972603557,6.813288282374181,4.989033120826839,5,19,3,19,0
26,8.916823399343336,2.923716972603557,8.02105074442552,4.989033120826839,6,20,4,20,0
27,8.916823399343336,2.923716972603557,17.392998042752136,9.371947298326615,6,21,5,21,0
28,8.916823399343336,2.923716972603557,17.247418534314757,9.371947298326615,6,20,6,19,0
29,8.916823399343336,2.923716972603557,17.247418534314757,9.371947298326615,6,20,6,20,0
30,8.916823399343336,2.923716972603557,17.247418534314757,9.371947298326615,6,20,6,20,0
31,8.916823399343336,2.923716972603557,17.247418534314757,9.371947298326615,6,19,6,21,0
