Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,2,0,2,0
2,0.0,0.0,0.0,0.0,0,3,0,3,0
3,0.0,0.0,0.0,0.0,0,5,0,5,0
4,0.0,0.0,0.0,0.0,0,6,0,6,0
5,0.0,0.0,0.0,0.0,0,7,0,7,0
6,0.0,0.0,0.0,0.0,0,7,0,7,0
7,0.0,0.0,0.0,0.0,0,9,0,9,0
8,0.0,0.0,0.0,0.0,0,8,0,9,0
9,0.0,0.0,0.0,0.0,0,9,0,10,0
10,0.0,0.0,0.0,0.0,0,10,0,11,0
11,0.0,0.0,0.0,0.0,0,10,0,11,0
12,0.0,0.0,0.0,0.0,0,10,0,12,0
13,0.0,0.0,0.0,0.0,0,10,0,12,0
14,0.0,0.0,0.0,0.0,0,11,0,12,0
15,0.2319385527833262,0.2319385527833262,0.2319385527833262,0.2319385527833262,1,13,1,13,0
16,0.2319385527833262,0.2319385527833262,0.2319385527833262,0.2319385527833262,1,13,1,14,0
17,0.2319385527833262,0.2319385527833262,0.2319385527833262,0.2319385527833262,1,14,1,14,0
18,0.2319385527833262,0.2319385527833262,0.2319385527833262,0.2319385527833262,1,13,1,15,0
19,0.8749345291225339,0.6429959763392077,0.2319385527833262,0.2319385527833262,2,15,1,17,0
20,1.282763584397557,0.6429959763392077,3.218329540508435,2.986390987725109,3,16,2,18,0
21,1.282763584397557,0.6429959763392077,3.218329540508435,2.986390987725109,3,17,2,19,0
22,1.282763584397557,0.6429959763392077,6.665404859248802,3.4470753187403678,3,18,3,18,0
23,1.282763584397557,0.6429959763392077,6.665404859248802,3.4470753187403678,3,20,3,19,0
24,1.282763584397557,0.6429959763392077,6.665404859248802,3.4470753187403678,3,21,3,20,0
25,2.312294296677429,1.0295307122798718,6.665404859248802,3.4470753187403678,4,21,3,21,0
26,2.312294296677429,1.0295307122798718,6.665404859248802,3.4470753187403678,4,20,3,20,0
27,2.312294296677429,1.0295307122798718,6.665404859248802,3.4470753187403678,4,22,3,20,0
28,2.312294296677429,1.0295307122798718,10.08613508766743,3.4470753187403678,4,23,4,19,0
29,5.754879837303481,3.442585540626052,10.08613508766743,3.4470753187403678,5,24,4,19,0
30,5.888811152028662,3.442585540626052,15.008506089764415,4.605332698696284,6,24,6,20,0
