Time,S1_SumDelay,S1_TailSumDelay,S2_SumDelay,S2_TailSumDelay,S1_Throughput,S1_Queue,S2_Throughput,S2_Queue,Seed
0,0.0,0.0,0.0,0.0,0,1,0,1,0
1,0.0,0.0,0.0,0.0,0,3,0,3,0
2,0.0,0.0,0.0,0.0,0,4,0,4,0
3,0.0,0.0,0.0,0.0,0,6,0,6,0
4,0.0,0.0,0.0,0.0,0,7,0,7,0
5,0.0,0.0,0.0,0.0,0,9,0,9,0
6,0.0,0.0,0.0,0.0,0,9,0,9,0
7,0.0,0.0,0.0,0.0,0,11,0,11,0
8,0.0,0.0,0.0,0.0,0,12,0,12,0
9,0.0,0.0,0.0,0.0,0,11,0,12,0
10,0.0,0.0,0.0,0.0,0,12,0,13,0
11,0.0,0.0,0.0,0.0,0,13,0,14,0
12,0.0,0.0,0.0,0.0,0,13,0,13,0
13,0.0,0.0,0.0,0.0,0,15,0,13,0
14,0.0,0.0,0.0,0.0,0,16,0,13,0
15,0.0,0.0,0.0,0.0,0,16,0,15,0
16,-0.0080732137640211,-0.0080732137640211,0.0,0.0,1,17,0,15,0
17,-0.0080732137640211,-0.0080732137640211,0.0,0.0,1,17,0,14,0
18,-0.0080732137640211,-0.0080732137640211,0.0,0.0,1,16,0,13,0
19,1.3002009499089766,1.3082741636729978,3.765357078930098,2.391348627804536,2,18,2,14,0
20,1.3002009499089766,1.3082741636729978,5.556625538679555,2.391348627804536,2,18,4,15,0
21,1.3002009499089766,1.3082741636729978,5.556625538679555,2.391348627804536,2,19,4,17,0
22,8.932759605146362,5.407377360640389,8.266582338548758,2.709956799869204,4,20,5,18,0
23,8.932759605146362,5.407377360640389,8.266582338548758,2.709956799869204,4,21,5,19,0
24,14.881218709099056,5.948459103952693,8.266582338548758,2.709956799869204,5,21,5,19,0
25,14.881218709099056,5.948459103952693,8.266582338548758,2.709956799869204,5,23,5,21,0
26,14.881218709099056,5.948459103952693,16.383971978319565,8.117389639770806,5,24,6,22,0
27,14.881218709099056,5.948459103952693,16.383971978319565,8.117389639770806,5,21,6,24,0
28,14.881218709099056,5.948459103952693,16.383971978319565,8.117389639770806,5,22,6,23,0
29,14.881218709099056,5.948459103952693,24.702872606626887,16.436290268078128,5,23,7,24,0
30,23.8628500728748,11.748969460406991,27.757497063586847,16.436290268078128,7,24,8,24,0
31,23.8628500728748,11.748969460406991,27.757497063586847,16.436290268078128,7,23,8,26,0
32,39.448266538521565,17.773916193319174,28.74221266818593,16.436290268078128,9,22,9,27,0
33,39.448266538521565,17.773916193319174,28.74221266818593,16.436290268078128,9,24,9,26,0
34,39.448266538521565,17.773916193319174,28.74221266818593,16.436290268078128,9,23,9,26,0
35,39.448266538521565,17.773916193319174,28.74221266818593,16.436290268078128,9,23,9,27,0
36,42.607240964480056,23.574426549773477,28.74221266818593,16.436290268078128,10,24,9,27,0
37,42.607240964480056,23.574426549773477,41.17165139616827,26.366537312570347,10,25,11,28,0
38,42.607240964480056,23.574426549773477,46.334712840333054,26.366537312570347,10,25,12,28,0
39,63.50459198525948,32.72280811014592,68.4010963435374,40.3155311760039,12,26,14,30,0
40,63.50459198525948,32.72280811014592,80.5385876814556,44.13412188561476,12,27,15,31,0
41,76.67560184336894,37.53743827512496,80.5385876814556,44.13412188561476,13,28,15,30,0
42,76.67560184336894,37.53743827512496,82.24899625384951,44.13412188561476,13,28,16,29,0
43,76.67560184336894,37.53743827512496,82.24899625384951,44.13412188561476,13,29,16,30,0
44,96.27684319101375,50.533643196247496,91.69152915520758,53.576654786972846,15,29,17,28,0
45,96.27684319101375,50.533643196247496,91.69152915520758,53.576654786972846,15,30,17,29,0
46,99.0873159381374,50.533643196247496,91.69152915520758,53.576654786972846,16,28,17,29,0
47,99.0873159381374,50.533643196247496,91.69152915520758,53.576654786972846,16,30,17,28,0
48,99.0873159381374,50.533643196247496,92.9472304797032,53.576654786972846,16,30,18,29,0
49,116.55961765857032,68.00594491668042,92.9472304797032,53.576654786972846,17,32,18,31,0
50,116.55961765857032,68.00594491668042,92.9472304797032,53.576654786972846,17,32,18,30,0
51,116.55961765857032,68.00594491668042,92.9472304797032,53.576654786972846,17,32,18,31,0
52,134.9909459197118,74.61181608845541,92.9472304797032,53.576654786972846,18,31,18,32,0
53,150.86408116878545,77.94398000988005,109.12870895747464,66.66088981268649,19,30,20,34,0
54,167.2249290738394,94.304827914934,109.12870895747464,66.66088981268649,20,30,20,33,0
55,177.32182916602451,94.304827914934,109.12870895747464,66.66088981268649,21,32,20,32,0
56,230.4622201000552,126.14837330859449,196.5435689617532,126.34659017798433,24,33,24,32,0
57,273.3682035331723,156.13032413173858,196.5435689617532,126.34659017798433,27,33,24,32,0
58,273.3682035331723,156.13032413173858,196.5435689617532,126.34659017798433,27,32,24,32,0
59,273.3682035331723,156.13032413173858,198.7203430568393,126.34659017798433,27,33,25,34,0
60,279.2780297128044,156.13032413173858,198.7203430568393,126.34659017798433,28,34,25,33,0
61,279.2780297128044,156.13032413173858,246.9014952964928,162.39025107971963,28,36,27,34,0
62,279.2780297128044,156.13032413173858,249.4529037145089,162.39025107971963,28,34,28,32,0
63,290.1928005349948,156.13032413173858,259.20507966622563,162.39025107971963,29,33,29,34,0
64,311.3290547310914,177.26657832783522,259.20507966622563,162.39025107971963,30,34,29,34,0
65,324.4112600981614,177.26657832783522,259.20507966622563,162.39025107971963,31,36,29,35,0
66,324.4112600981614,177.26657832783522,260.2963581848643,174.52774241763782,31,36,30,35,0
67,324.4112600981614,177.26657832783522,275.02038031825987,177.1142732131153,31,37,31,37,0
68,324.4112600981614,177.26657832783522,275.02038031825987,177.1142732131153,31,35,31,38,0
69,324.4112600981614,177.26657832783522,275.02038031825987,177.1142732131153,31,35,31,40,0
70,324.4112600981614,177.26657832783522,277.48267653739083,177.1142732131153,31,35,32,39,0
71,324.4112600981614,177.26657832783522,331.4954427289065,215.0512046988488,31,36,35,41,0
72,370.297872196657,203.90400656687555,363.3242900035552,241.86324978979567,34,37,37,41,0
